grade,atrisk,at_risk_3,read_scale_score,ell_indicator,math_scale_score
7,0,0,0.20824303,No,-0.203278441
7,0,0,0.20824303,No,-0.197969611
8,0,0,0.588627175,No,-0.203278441
8,0,0,0.588627175,No,-0.197969611
3,0,0,-0.094150841,No,0.071634665
3,0,0,-0.094150841,No,-0.040104207
4,0,0,-1.060697609,No,0.071634665
4,0,0,-1.060697609,No,-0.040104207
7,0,0,0.506743349,No,0.279627615
7,0,0,0.506743349,No,0.422615937
6,0,0,0.375233866,No,0.279627615
6,0,0,0.375233866,No,0.422615937
7,1,2,0.165276723,No,1.93503819
7,1,2,0.165276723,No,0.802232766
6,0,0,0.706972343,No,1.93503819
6,0,0,0.706972343,No,0.802232766
10,0,0,2.028392676,No,2.428254451
5,1,2,0.10421816,No,-0.23723258
5,1,2,0.10421816,No,0.261683231
4,1,2,0.707259739,No,-0.23723258
4,1,2,0.707259739,No,0.261683231
8,0,0,-1.708861867,No,-0.851756795
8,0,0,-1.708861867,No,-1.544297865
7,0,0,-1.753894513,No,-0.851756795
7,0,0,-1.753894513,No,-1.544297865
4,0,0,0.420005059,No,-0.103008737
4,0,0,0.420005059,No,-0.040104207
3,0,0,0.325860951,No,-0.103008737
3,0,0,0.325860951,No,-0.040104207
10,0,0,0.882680227,No,0.008230427
7,1,2,-0.26155656,No,-1.309566536
7,1,2,-0.26155656,No,-0.589695605
6,1,2,-0.537046948,No,-1.309566536
6,1,2,-0.537046948,No,-0.589695605
7,1,2,-0.200535625,No,0.250806474
7,1,2,-0.200535625,No,-1.356128848
8,1,2,0.271732135,No,0.250806474
8,1,2,0.271732135,No,-1.356128848
6,1,2,-1.117589284,No,-0.647402307
6,1,2,-1.117589284,No,-0.526426133
7,1,2,-1.285956438,No,-0.647402307
7,1,2,-1.285956438,No,-0.526426133
3,1,2,0.334661067,No,0.259657504
6,1,2,-0.180131082,No,-0.678831648
6,1,2,-0.180131082,No,-0.600670659
5,1,2,0.069044374,No,-0.678831648
5,1,2,0.069044374,No,-0.600670659
7,1,2,-0.118779894,No,-0.774967434
7,1,2,-0.118779894,No,-0.635597344
8,1,2,-0.124386666,No,-0.774967434
8,1,2,-0.124386666,No,-0.635597344
7,1,2,0.933576631,No,0.675693823
7,1,2,0.933576631,No,0.544493307
6,1,2,0.126430007,No,0.675693823
6,1,2,0.126430007,No,0.544493307
3,1,2,-1.214182287,No,-1.055732697
3,1,2,-1.214182287,No,-0.685153412
3,1,2,-0.877272399,No,-1.055732697
3,1,2,-0.877272399,No,-0.685153412
7,0,0,1.44577657,No,1.339090383
7,0,0,1.44577657,No,1.371658008
6,0,0,1.12164544,No,1.339090383
6,0,0,1.12164544,No,1.371658008
6,0,0,2.208900336,No,0.801295003
6,0,0,2.208900336,No,1.666666538
5,0,0,1.390986348,No,0.801295003
5,0,0,1.390986348,No,1.666666538
7,0,0,-0.688389842,No,-2.108162917
7,0,0,-0.688389842,No,-1.17713369
6,0,0,-0.702916187,No,-2.108162917
6,0,0,-0.702916187,No,-1.17713369
10,0,0,-0.511785501,No,-0.670328046
7,0,0,0.535265953,No,-0.390302218
7,0,0,0.535265953,No,0.517253063
8,1,2,0.509403415,No,-0.390302218
8,1,2,0.509403415,No,0.517253063
9,1,2,1.128950791,No,-0.586350371
8,1,2,-1.874593169,No,-1.296215848
10,1,2,-0.047242445,No,0.247476494
4,0,0,1.720391822,No,2.162678995
4,0,0,1.720391822,No,1.875513793
5,0,0,2.173771708,No,2.162678995
5,0,0,2.173771708,No,1.875513793
9,0,1,0.921387278,No,-0.137366674
5,0,0,1.097603863,No,2.637927936
5,0,0,1.097603863,No,2.216279337
4,0,0,2.009858132,No,2.637927936
4,0,0,2.009858132,No,2.216279337
10,1,2,-0.805357233,No,-0.423579511
3,0,0,-0.093080156,No,0.659993652
4,0,0,1.160356393,No,0.961352515
4,0,0,1.160356393,No,1.177709548
3,0,0,1.2358865,No,0.961352515
3,0,0,1.2358865,No,1.177709548
7,0,0,0.535265953,No,0.589306213
7,0,0,0.535265953,No,-0.069747872
8,0,0,0.430179655,No,0.589306213
8,0,0,0.430179655,No,-0.069747872
7,0,0,0.079910066,No,0.612424351
7,0,0,0.079910066,No,0.279627615
6,0,0,1.370449299,No,0.612424351
6,0,0,1.370449299,No,0.279627615
3,0,0,0.395862916,No,0.129849133
3,0,0,0.395862916,No,0.360478482
4,0,0,0.049829392,No,0.129849133
4,0,0,0.049829392,No,0.360478482
3,1,2,-0.724168529,No,-0.040104207
3,1,2,-0.724168529,No,-0.801582347
4,1,2,-0.690521942,No,-0.040104207
4,1,2,-0.690521942,No,-0.801582347
3,1,2,-1.44759403,No,-2.085168506
3,1,2,-0.52082138,No,-0.426633035
5,1,2,-2.108271819,No,-1.234344376
5,1,2,-2.108271819,No,-0.345767812
6,1,2,-1.299989559,No,-1.234344376
6,1,2,-1.299989559,No,-0.345767812
6,1,2,0.209364627,No,0.99204118
6,1,2,0.209364627,No,0.61070973
7,1,2,0.506743349,No,0.99204118
7,1,2,0.506743349,No,0.61070973
3,0,0,3.400139835,No,1.0603298
3,1,2,-1.590174438,No,-0.94135094
3,0,0,1.261433718,No,1.40347507
3,1,2,-0.16437036,No,0.088084869
5,0,0,-0.475284674,No,0.740811991
5,0,0,-0.475284674,No,0.673843579
6,0,0,-0.404102777,No,0.740811991
6,0,0,-0.404102777,No,0.673843579
6,0,0,1.910271409,No,1.358048356
6,0,0,1.910271409,No,1.566003546
5,0,0,1.857554104,No,1.358048356
5,0,0,1.857554104,No,1.566003546
8,0,0,0.192508375,No,-0.903189172
8,0,0,0.192508375,No,-0.131225291
7,0,0,0.28999876,No,-0.903189172
7,0,0,0.28999876,No,-0.131225291
7,1,2,0.336010036,No,-2.108162917
5,0,0,1.079941178,No,1.049430173
5,0,0,1.079941178,No,1.311100698
6,0,0,1.014384627,No,1.049430173
6,0,0,1.014384627,No,1.311100698
3,0,0,-0.021789952,No,-0.826969183
4,1,2,-0.161139189,No,-0.23723258
4,1,2,-0.161139189,No,-0.145673004
5,1,2,0.269782444,No,-0.23723258
5,1,2,0.269782444,No,-0.145673004
8,0,0,1.344872302,No,1.181601624
7,0,0,-0.517656529,No,-0.083539834
10,1,2,-0.658571367,No,-0.917076582
5,1,2,0.069044374,No,0.355215019
5,1,2,0.069044374,No,0.802535628
6,1,2,0.267812309,No,0.355215019
6,1,2,0.267812309,No,0.802535628
7,1,2,1.189676601,No,0.865502237
8,0,0,-0.184373797,No,-0.163499289
10,0,0,1.249644892,No,0.995224571
10,1,2,0.368929696,No,0.131604695
4,1,2,-0.542451675,No,-0.974797148
8,0,0,0.430179655,No,0.507249951
8,0,0,0.430179655,No,0.733412514
7,0,0,0.535265953,No,0.507249951
7,0,0,0.535265953,No,0.733412514
6,0,0,0.043840613,No,-0.12331892
6,0,0,0.043840613,No,-1.875184897
5,0,0,-0.008716919,No,-0.12331892
5,0,0,-0.008716919,No,-1.875184897
8,1,2,0.700979208,No,0.615243345
6,0,0,0.955776202,No,1.055310651
6,0,0,0.955776202,No,1.206657537
7,0,0,0.933576631,No,1.055310651
7,0,0,0.933576631,No,1.206657537
7,0,0,1.025800339,No,-0.05917214
7,0,0,1.025800339,No,-0.069747872
8,0,0,0.430179655,No,-0.05917214
8,0,0,0.430179655,No,-0.069747872
10,1,2,-0.878750166,No,-0.793702314
5,1,2,-1.137513969,No,-1.804754082
5,1,2,-1.137513969,No,-0.892492769
4,1,2,-1.319004427,No,-1.804754082
4,1,2,-1.319004427,No,-0.892492769
4,1,2,1.30842666,No,0.026659574
3,0,0,0.605868812,No,0.026659574
7,1,2,-0.282291356,No,-0.995863096
7,1,2,-0.282291356,No,-0.26208048
8,0,0,-0.599729226,No,-0.995863096
8,0,0,-0.599729226,No,-0.26208048
8,1,2,-1.233519306,No,0.122584736
8,1,2,-1.233519306,No,-0.05917214
7,1,2,-0.527558549,No,0.122584736
7,1,2,-0.527558549,No,-0.05917214
6,0,0,0.641098468,No,2.3944378
6,0,0,0.641098468,No,2.16045563
5,0,0,0.457850837,No,2.3944378
5,0,0,0.457850837,No,2.16045563
8,0,0,0.588627175,No,0.156987311
8,0,0,0.588627175,No,0.186695605
7,0,0,0.698777415,No,0.156987311
7,0,0,0.698777415,No,0.186695605
6,1,2,-0.039439231,No,-0.581185884
6,0,0,0.790412932,No,0.610117867
6,0,0,0.790412932,No,0.864259264
5,0,0,2.090837982,No,0.610117867
5,0,0,2.090837982,No,0.864259264
10,0,0,2.350538887,No,1.30366024
6,1,2,-1.366393142,No,-1.044700844
10,1,2,-0.658571367,No,-0.238518109
3,1,2,0.045853089,No,-0.307159333
3,1,2,0.045853089,No,0.595564873
4,1,2,-0.024205741,No,-0.307159333
4,1,2,-0.024205741,No,0.595564873
5,1,2,0.269782444,No,1.330288922
5,1,2,0.269782444,No,1.212181113
4,0,0,0.41779343,No,1.330288922
4,0,0,0.41779343,No,1.212181113
8,0,0,0.861952482,No,-0.517473214
10,0,0,1.820829164,No,1.273724945
3,1,2,-1.590174438,No,-2.085168506
5,1,2,0.021436018,No,0.307992291
5,1,2,0.021436018,No,0.533254054
4,0,0,-0.161139189,No,0.307992291
4,0,0,-0.161139189,No,0.533254054
5,1,2,0.302328252,No,1.666666538
5,1,2,0.302328252,No,1.566003546
6,1,2,0.939727395,No,1.666666538
6,1,2,0.939727395,No,1.566003546
8,0,0,0.700979208,No,1.535575548
4,0,0,-0.305872344,No,0.736932172
4,0,0,-0.305872344,No,0.92137027
5,0,0,0.021436018,No,0.736932172
5,0,0,0.021436018,No,0.92137027
7,1,2,0.592110005,No,0.676926153
7,1,2,0.592110005,No,1.055310651
6,1,2,0.458168485,No,0.676926153
6,1,2,0.458168485,No,1.055310651
10,1,2,1.820829164,No,1.337865473
5,1,2,-0.226910408,No,0.60114676
5,1,2,-0.226910408,No,0.512451617
4,1,2,-0.088772612,No,0.60114676
4,1,2,-0.088772612,No,0.512451617
4,1,2,-0.616486809,No,-0.74336788
4,1,2,-0.616486809,No,-1.308616056
3,1,2,-0.86417246,No,-0.74336788
3,1,2,-0.86417246,No,-1.308616056
3,1,2,-0.021789952,No,-0.426633035
8,0,0,0.137572751,No,0.898422484
10,1,2,0.713823766,No,1.402006001
8,0,0,1.586332213,No,2.668292107
3,1,2,-0.374158703,No,-0.040104207
4,1,2,0.049829392,No,-0.040104207
8,1,2,-0.506320344,No,-0.942241923
7,1,2,-1.018092934,No,-0.967300042
7,1,2,-1.018092934,No,-0.05917214
8,0,0,-1.471190587,No,-0.967300042
8,0,0,-1.471190587,No,-0.05917214
4,1,2,0.12832712,No,0.376145399
10,0,0,0.368929696,No,0.193291829
7,0,0,-0.090823247,No,0.042999109
6,0,0,-0.28824309,No,0.042999109
3,1,2,0.192080659,No,0.888757165
3,0,0,-0.16437036,No,-0.426633035
7,0,0,0.044731568,No,0.763693428
7,0,0,0.044731568,No,0.301093612
8,0,0,0.034060854,No,0.763693428
8,0,0,0.034060854,No,0.301093612
5,0,0,-0.475256834,No,-0.417243828
5,0,0,-0.475256834,No,-0.373538797
4,0,0,-0.450605499,No,-0.417243828
4,0,0,-0.450605499,No,-0.373538797
6,0,0,2.365664732,No,1.371658008
6,0,0,2.365664732,No,1.736388921
7,0,0,2.043343166,No,1.371658008
7,0,0,2.043343166,No,1.736388921
4,0,0,-0.522972076,No,0.716910943
10,0,0,0.882680227,No,-0.053456707
10,0,0,1.059762953,No,0.632319663
8,1,2,-0.023400523,No,-0.942241923
8,0,0,1.425358939,No,1.110806839
7,1,2,-0.037024163,No,0.314917343
7,1,2,-0.037024163,No,0.589306213
8,1,2,0.271732135,No,0.314917343
8,1,2,0.271732135,No,0.589306213
3,1,2,0.904982698,No,0.888757165
6,1,2,0.939727395,No,0.617364718
6,1,2,0.939727395,No,0.03658646
5,1,2,0.768896008,No,0.617364718
5,1,2,0.768896008,No,0.03658646
5,0,0,1.097603863,No,0.716910943
5,0,0,1.097603863,No,0.465361348
4,0,0,0.924359471,No,0.716910943
4,0,0,0.924359471,No,0.465361348
6,1,2,0.118497845,No,0.673843579
6,1,2,0.118497845,No,0.9259829
5,1,2,-0.008716919,No,0.673843579
5,1,2,-0.008716919,No,0.9259829
3,1,2,-0.948562603,No,-0.826969183
10,1,2,0.22214383,No,0.995224571
3,1,2,0.691112087,No,-0.197869522
8,1,2,-1.867309387,No,-0.275331592
8,0,0,1.425358939,No,1.818754688
7,1,2,-0.527558549,No,-0.995863096
7,1,2,-0.527558549,No,-3.147069596
8,1,2,-0.282834186,No,-0.995863096
8,1,2,-0.282834186,No,-3.147069596
3,1,2,-0.724168529,No,0.026659574
3,1,2,-0.724168529,No,-0.161223205
4,1,2,-0.542451675,No,0.026659574
4,1,2,-0.542451675,No,-0.161223205
5,1,2,-0.553045967,No,-0.308489829
5,1,2,-0.553045967,No,-0.664396371
6,1,2,-0.553417241,No,-0.308489829
6,1,2,-0.553417241,No,-0.664396371
3,0,0,-0.021789952,No,0.030893991
6,0,0,1.313013555,No,0.308746536
6,0,0,1.313013555,No,0.355215019
5,0,0,0.691134715,No,0.308746536
5,0,0,0.691134715,No,0.355215019
5,1,2,-0.226910408,No,0.307992291
5,1,2,-0.226910408,No,0.261683231
4,1,2,0.273060275,No,0.307992291
4,1,2,0.273060275,No,0.261683231
5,0,0,1.079941178,No,-0.473219235
5,0,0,1.079941178,No,0.06185199
6,0,0,0.7157557,No,-0.473219235
6,0,0,0.7157557,No,0.06185199
6,1,2,-1.117589284,No,-0.846051576
6,1,2,-1.117589284,No,-1.665276618
7,1,2,-1.200589782,No,-0.846051576
7,1,2,-1.200589782,No,-1.665276618
7,0,0,0.453510222,No,-1.223743519
5,1,2,0.302328252,No,-1.110897103
5,1,2,0.302328252,No,-0.536944947
6,1,2,-0.852046168,No,-1.110897103
6,1,2,-0.852046168,No,-0.536944947
3,0,0,-0.592111583,No,0.088084869
6,1,2,-0.628074473,No,-1.234344376
6,1,2,-0.628074473,No,0.100312172
5,1,2,-1.097375015,No,-1.234344376
5,1,2,-1.097375015,No,0.100312172
3,0,0,-0.378240972,No,0.602802774
3,1,2,-0.021789952,No,-0.026296887
6,1,2,-1.001360632,No,-0.183887346
6,1,2,-1.001360632,No,-0.370213466
6,1,2,-1.781066239,No,-0.183887346
6,1,2,-1.781066239,No,-0.370213466
3,0,0,-1.44759403,No,-1.055732697
8,1,2,-0.264860433,No,-1.508600202
6,0,0,-0.951720045,No,-0.589695605
6,0,0,-0.951720045,No,-0.779835153
7,0,0,-0.859123155,No,-0.589695605
7,0,0,-0.859123155,No,-0.779835153
6,1,2,-1.781066239,No,0.213411192
6,1,2,-1.781066239,No,-0.083539834
7,1,2,-0.688389842,No,0.213411192
7,1,2,-0.688389842,No,-0.083539834
5,1,2,0.269782444,No,-0.349351122
4,1,2,-0.378238922,No,-0.349351122
5,0,0,1.079941178,No,1.820906393
5,0,0,1.079941178,No,0.864259264
6,0,0,1.313013555,No,1.820906393
6,0,0,1.313013555,No,0.864259264
3,0,0,0.605868812,No,1.295171423
3,0,0,0.605868812,No,0.944851678
4,0,0,0.790180726,No,1.295171423
4,0,0,0.790180726,No,0.944851678
8,1,2,-1.150213438,No,-1.791779342
3,1,2,0.904982698,No,-1.742023236
10,0,0,-0.393181632,No,-1.035334069
3,1,2,0.334661067,No,-0.426633035
7,0,0,-0.364047087,No,-0.26208048
7,0,0,-0.364047087,No,-0.203278441
8,0,0,-0.837400506,No,-0.26208048
8,0,0,-0.837400506,No,-0.203278441
4,1,2,0.049829392,No,0.093423356
3,0,0,0.395862916,No,0.093423356
7,0,0,-0.691070011,No,-0.518523957
7,0,0,-0.691070011,No,-1.139969397
8,1,2,-0.203610426,No,-0.518523957
8,1,2,-0.203610426,No,-1.139969397
8,1,2,0.509403415,No,-0.347384742
8,1,2,0.509403415,No,-0.390302218
7,1,2,0.453510222,No,-0.347384742
7,1,2,0.453510222,No,-0.390302218
10,0,0,0.160321067,No,-1.035334069
4,0,0,0.562526584,No,0.171686073
4,0,0,0.562526584,No,0.261683231
5,0,0,0.10421816,No,0.171686073
5,0,0,0.10421816,No,0.261683231
11,1,2,-2.538004591,No,-0.586350371
8,0,0,-0.854581472,No,-0.710856565
10,1,2,0.575448092,No,0.696460191
3,1,2,0.192080659,No,0.374039261
8,1,2,0.540005935,No,0.11967985
7,1,2,-1.345115858,No,-1.351965257
7,1,2,-1.345115858,No,-0.995863096
8,1,2,-0.282834186,No,-1.351965257
8,1,2,-0.282834186,No,-0.995863096
8,1,2,0.540005935,No,1.181601624
5,1,2,-0.971949685,No,-0.417243828
10,0,0,0.506260254,No,0.504038607
3,1,2,0.120790455,No,-0.083487766
8,0,0,-4.006350908,No,-1.860500901
8,0,0,-4.006350908,No,-3.147069596
7,0,0,-1.753894513,No,-1.860500901
7,0,0,-1.753894513,No,-3.147069596
10,1,2,0.295536763,No,-0.361892377
10,0,0,1.102859026,No,1.118598839
8,0,0,-0.264860433,No,-0.02190972
8,1,2,0.540005935,No,-0.588267999
5,1,2,0.021436018,No,-0.145673004
5,1,2,0.021436018,No,-0.305385689
4,1,2,-0.161139189,No,-0.145673004
4,1,2,-0.161139189,No,-0.305385689
10,0,0,0.921387278,No,0.696460191
3,0,0,0.619821883,No,0.659993652
5,0,0,-0.806385401,No,-1.395835429
5,0,0,-0.806385401,No,-0.756707357
4,0,0,-1.608470737,No,-1.395835429
4,0,0,-1.608470737,No,-0.756707357
8,0,0,1.586332213,No,0.40285899
4,0,0,0.924359471,No,1.687430054
4,0,0,0.924359471,No,1.262135814
5,0,0,0.683693153,No,1.687430054
5,0,0,0.683693153,No,1.262135814
7,0,0,-1.200589782,No,-0.716234547
6,0,0,-2.444543194,No,-0.716234547
5,1,2,0.021436018,No,0.397468643
4,0,0,-0.305872344,No,-1.055069885
4,0,0,-0.305872344,No,-1.707205239
5,0,0,-0.226910408,No,-1.055069885
5,0,0,-0.226910408,No,-1.707205239
7,0,0,0.933576631,No,0.802232766
7,0,0,0.933576631,No,1.339090383
6,0,0,1.20458006,No,0.802232766
6,0,0,1.20458006,No,1.339090383
7,0,0,1.018943288,No,1.308388537
6,0,0,0.541103104,No,1.308388537
10,0,1,-0.658571367,No,0.131604695
11,0,0,0.921387278,No,0.119195438
10,0,0,1.763395423,No,1.427034508
8,0,0,-0.023400523,No,0.615243345
10,1,2,1.029466093,No,-0.917076582
8,1,2,0.057086114,No,0.332064205
10,0,1,-0.364999635,No,-0.546953778
6,0,0,-0.030816618,No,-0.919299219
6,0,0,-0.030816618,No,0.185299263
5,0,0,0.53561213,No,-0.919299219
5,0,0,0.53561213,No,0.185299263
8,0,0,-0.10388716,No,-0.305088859
6,0,0,0.491784004,No,1.566003546
5,0,0,0.380089544,No,1.566003546
10,1,2,0.852199441,No,0.888881776
3,0,0,-1.564192113,No,-0.884160062
3,0,0,-1.564192113,No,-0.97622575
3,0,0,0.045853089,No,1.495462767
4,0,0,0.716145593,No,1.495462767
10,1,2,-0.071427903,No,0.008230427
8,1,2,1.344872302,No,1.323191194
7,0,0,-0.936337203,No,0.57136082
7,0,0,-0.936337203,No,-0.491491043
8,1,2,-1.867309387,No,0.57136082
8,1,2,-1.867309387,No,-0.491491043
5,1,2,-1.097375015,No,-1.110476354
5,1,2,-1.097375015,No,-0.864002558
6,1,2,-1.523961255,No,-1.110476354
6,1,2,-1.523961255,No,-0.864002558
10,1,2,-0.144820836,No,-1.472260788
10,0,0,1.267326465,No,1.145443888
3,0,0,-1.233723419,No,-2.256741141
8,1,2,0.984745975,No,0.589306213
8,1,2,0.984745975,No,0.250806474
7,1,2,-0.282291356,No,0.589306213
7,1,2,-0.282291356,No,0.250806474
7,1,2,-3.078656225,No,-0.912267998
5,1,2,-0.708568552,No,-0.855573507
8,1,2,-1.629638107,No,-0.846051576
6,1,2,-1.781066239,No,-0.846051576
3,0,0,-1.074178356,No,-0.51051001
3,0,0,-1.074178356,No,-1.175088493
4,0,0,-0.986662476,No,-0.51051001
4,0,0,-0.986662476,No,-1.175088493
3,0,0,1.617884737,No,1.289093313
6,0,0,-1.449304023,No,-1.110476354
6,0,0,-1.449304023,No,-1.234344376
5,0,0,-1.719465356,No,-1.110476354
5,0,0,-1.719465356,No,-1.234344376
3,1,2,0.192080659,No,0.602802774
3,1,2,-0.306950768,No,0.831566287
8,1,2,-0.678952986,No,-0.851756795
8,1,2,-0.678952986,No,-0.774967434
7,1,2,-0.936337203,No,-0.851756795
7,1,2,-0.936337203,No,-0.774967434
8,0,0,-0.124386666,No,0.01288101
8,0,0,-0.124386666,No,-0.005637003
7,0,0,-0.445802818,No,0.01288101
7,0,0,-0.445802818,No,-0.005637003
7,0,0,0.044731568,No,0.733412514
7,0,0,0.044731568,No,0.250806474
8,0,0,0.113284615,No,0.733412514
8,0,0,0.113284615,No,0.250806474
10,0,1,-0.511785501,No,-0.546953778
6,0,0,-1.283458523,No,-0.779835153
6,0,0,-1.283458523,No,-0.84277349
7,0,0,-1.285956438,No,-0.779835153
7,0,0,-1.285956438,No,-0.84277349
6,0,0,3.112076306,No,1.118580122
6,0,0,3.112076306,No,1.206657537
7,0,0,1.616509884,No,1.118580122
7,0,0,1.616509884,No,1.206657537
6,1,2,0.7157557,No,0.185299263
5,1,2,-0.558038976,No,-0.485136533
4,1,2,-0.450605499,No,0.444298508
4,1,2,-0.450605499,No,-0.281458416
5,1,2,0.021436018,No,0.444298508
5,1,2,0.021436018,No,-0.281458416
4,1,2,0.123864526,No,-0.103008737
4,1,2,0.123864526,No,0.093423356
3,1,2,0.115855055,No,-0.103008737
3,1,2,0.115855055,No,0.093423356
6,1,2,-0.20530847,No,-0.39988719
6,1,2,-0.20530847,No,-0.316320192
7,0,0,-0.176189903,No,-0.39988719
7,0,0,-0.176189903,No,-0.316320192
10,1,2,-0.071427903,No,0.440040365
5,0,0,0.53561213,No,0.801295003
7,0,0,1.352823262,No,1.093678266
7,0,0,1.352823262,No,1.661245598
8,0,0,1.539312295,No,1.093678266
8,0,0,1.539312295,No,1.661245598
10,1,2,0.809287294,No,0.995224571
10,0,0,0.506260254,No,1.658568114
3,0,0,-1.074178356,No,0.1880636
3,0,0,-1.074178356,No,0.226950919
4,0,0,-0.986662476,No,0.1880636
4,0,0,-0.986662476,No,0.226950919
3,1,2,0.762402291,No,-0.197869522
5,0,0,0.269782444,No,0.716910943
5,0,0,0.269782444,No,1.687430054
4,0,0,0.779626316,No,0.716910943
4,0,0,0.779626316,No,1.687430054
7,1,2,0.165276723,No,0.147194769
7,1,2,0.165276723,No,0.359346466
6,1,2,0.624037724,No,0.147194769
6,1,2,0.624037724,No,0.359346466
4,0,0,1.141459203,No,0.736932172
4,0,0,1.141459203,No,1.330288922
5,0,0,1.594296714,No,0.736932172
5,0,0,1.594296714,No,1.330288922
2,0,0,1.11885331,No,0.602802774
4,1,2,0.568075326,No,-0.040104207
6,0,0,0.267812309,No,0.06185199
6,0,0,0.267812309,No,0.100312172
5,0,0,-0.397523382,No,0.06185199
5,0,0,-0.397523382,No,0.100312172
8,0,0,-0.023400523,No,0.54444856
6,1,2,1.12164544,No,1.245119065
6,1,2,1.12164544,No,1.27287396
7,1,2,2.299443136,No,1.245119065
7,1,2,2.299443136,No,1.27287396
3,0,0,0.976272902,No,0.888757165
8,0,0,2.471685217,No,1.818754688
7,1,2,0.592110005,No,0.875575422
7,1,2,0.592110005,No,0.675693823
6,1,2,0.126430007,No,0.875575422
6,1,2,0.126430007,No,0.675693823
5,0,0,0.691134715,No,0.679088355
5,0,0,0.691134715,No,1.311100698
6,0,0,0.267812309,No,0.679088355
6,0,0,0.267812309,No,1.311100698
7,1,2,0.336010036,No,-0.526426133
7,1,2,0.336010036,No,0.186695605
7,0,0,0.617021684,No,-0.526426133
7,0,0,0.617021684,No,0.186695605
8,0,0,-0.34534707,No,-0.163499289
3,0,0,0.263370863,No,0.145275747
4,0,0,1.286192358,No,0.989523379
4,0,0,1.286192358,No,1.551644642
5,0,0,1.84264314,No,0.989523379
5,0,0,1.84264314,No,1.551644642
10,1,2,-0.585178434,No,-0.361892377
5,0,0,1.263168147,No,0.376145399
5,0,0,1.263168147,No,0.736932172
4,0,0,0.707259739,No,0.376145399
4,0,0,0.707259739,No,0.736932172
5,1,2,0.224566959,No,-0.218316388
5,1,2,0.224566959,No,0.308746536
6,1,2,0.7157557,No,-0.218316388
6,1,2,0.7157557,No,0.308746536
5,0,0,-0.94185243,No,-1.875184897
5,0,0,-0.94185243,No,-1.234344376
6,0,0,-2.569162501,No,-1.875184897
6,0,0,-2.569162501,No,-1.234344376
8,1,2,-0.045162906,No,-0.203278441
8,1,2,-0.045162906,No,-1.351965257
7,1,2,-1.181604396,No,-0.203278441
7,1,2,-1.181604396,No,-1.351965257
5,0,0,0.352564586,No,-0.032773253
5,0,0,0.352564586,No,0.397468643
4,0,0,0.12832712,No,-0.032773253
4,0,0,0.12832712,No,0.397468643
9,1,2,0.506260254,No,-0.393928787
8,0,0,2.471685217,No,1.677165118
8,1,2,-0.758176746,No,-0.903189172
8,1,2,-0.758176746,No,-0.851756795
7,1,2,-0.364047087,No,-0.903189172
7,1,2,-0.364047087,No,-0.851756795
4,1,2,1.160356393,No,-0.307159333
8,0,0,-0.747780254,No,-0.234294074
6,0,0,-1.001360632,No,-1.110897103
6,0,0,-0.553417241,No,-0.617108012
6,0,0,-0.553417241,No,-1.747733473
5,1,2,-1.408420186,No,-0.617108012
5,1,2,-1.408420186,No,-1.747733473
3,0,0,0.976272902,No,1.40347507
4,1,2,-0.812438386,No,-0.824600063
4,1,2,-0.812438386,No,-0.373538797
5,1,2,-1.385860395,No,-0.824600063
5,1,2,-1.385860395,No,-0.373538797
8,1,2,-0.758176746,No,-0.995863096
8,1,2,-0.758176746,No,-0.903189172
7,1,2,-0.037024163,No,-0.995863096
7,1,2,-0.037024163,No,-0.903189172
4,0,0,0.345426852,No,1.008502995
4,0,0,0.345426852,No,0.444298508
5,0,0,0.766475295,No,1.008502995
5,0,0,0.766475295,No,0.444298508
4,1,2,0.41779343,No,0.239839182
4,1,2,0.41779343,No,1.076395701
5,1,2,0.269782444,No,0.239839182
5,1,2,0.269782444,No,1.076395701
10,1,2,-1.015872168,No,-2.254004103
3,0,0,-0.021789952,No,-0.197869522
10,1,2,-1.085060006,No,-0.265647731
4,1,2,0.707259739,No,0.397468643
4,1,2,0.707259739,No,0.239839182
5,1,2,1.097603863,No,0.397468643
5,1,2,1.097603863,No,0.239839182
12,0,0,-1.22343568,No,-2.254004103
10,0,0,0.148750896,No,0.748476035
5,1,2,-1.019613723,No,-1.728133468
5,1,2,-1.019613723,No,-0.473219235
6,1,2,-1.449304023,No,-1.728133468
6,1,2,-1.449304023,No,-0.473219235
8,1,2,0.540005935,No,0.190474635
10,1,2,-1.638562705,No,-1.420177237
10,0,0,1.763395423,No,1.488721642
3,0,0,1.261433718,No,0.71718453
3,0,0,0.120790455,No,-0.255060401
4,0,0,0.790180726,No,0.770208276
4,0,0,0.790180726,No,1.361935204
3,1,2,0.395862916,No,0.770208276
3,1,2,0.395862916,No,1.361935204
3,1,2,0.049500252,No,-0.312251279
5,0,0,-0.392474692,No,-0.850610559
5,0,0,-0.392474692,No,-1.096170886
4,0,0,-0.088772612,No,-0.850610559
4,0,0,-0.088772612,No,-1.096170886
7,0,0,0.848209975,No,0.941791845
7,0,0,0.848209975,No,0.675693823
6,0,0,1.20458006,No,0.941791845
6,0,0,1.20458006,No,0.675693823
3,0,0,1.261433718,No,1.575047705
4,1,2,0.345969926,No,0.42092147
4,1,2,0.345969926,No,-0.040104207
3,0,0,0.255858985,No,0.42092147
3,0,0,0.255858985,No,-0.040104207
4,1,2,-0.233505767,No,-0.373538797
4,1,2,-0.233505767,No,-0.281458416
